"Country.Name","Country.Code","year","cpi","trade_openness","agr_share","Region","IncomeGroup","edu","country","currency_unit","rgdpe","rgdpo","pop","emp","avh","hc","ccon","cda","cgdpe","cgdpo","cn","ck","ctfp","cwtfp","rgdpna","rconna","rdana","rnna","rkna","rtfpna","rwtfpna","labsh","irr","delta","xr","pl_con","pl_da","pl_gdpo","i_cig","i_xm","i_xr","i_outlier","i_irr","cor_exp","statcap","csh_c","csh_i","csh_g","csh_x","csh_m","csh_r","pl_c","pl_i","pl_g","pl_x","pl_m","pl_n","pl_k","gdp_log","k_log","employment_log","cpi_log","trade_openness_log","agr_share_log","edu_log","Y_L"
"Venezuela, RB","VEN",1992,NA,53.4761391974746,5.137632177,"Latin America & Caribbean","",NA,"Venezuela (Bolivarian Republic of)","Bolivar Fuerte",184390.296875,186699.953125,20.557683,6.98640012741089,1868,1.88237845897675,137802.15625,187137.734375,183218.125,191357.171875,749404.4375,0.0218663271516562,0.604265928268433,0.587277591228485,12630.240234375,13678.76171875,19299.87109375,142591.03125,0.659499108791351,1.90191757678986,2.2238552570343,0.422622114419937,0.0609739795327187,0.0389075540006161,0.0683833333333333,0.301002740859985,0.319097310304642,0.305525064468384,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.418204247951508,0.257819294929504,0.301926374435425,0.211705207824707,-0.141454592347145,-0.0482004955410957,0.383487731218338,0.369638383388519,0.186751171946526,0.351391166448593,0.468001872301102,0.314600199460983,0.623129487037659,9.44384923609594,-0.416274658165558,1.94396542035437,NA,3.97923555810714,1.63659230737461,NA,26723.3410225804
"Viet Nam","VNM",1992,NA,73.5768851264792,33.93858792,"East Asia & Pacific","Lower middle income",NA,"Viet Nam","Dong",109931.140625,103313.7578125,70.883481,30.4491004943848,2344.2401968046,1.74488401412964,106095.8984375,116336.1328125,111999.3203125,105818.6796875,94604.046875,NA,NA,NA,123009.625,114680.6171875,113294.625,131825.71875,NA,NA,NA,NA,NA,0.037841584533453,11202.1916666667,0.0801964402198792,0.0880987271666527,0.093244381248951,"Extrapolated","Benchmark","Market-based","Regular",NA,NA,NA,0.818153023719788,0.0967714861035347,0.184466779232025,0.0763422250747681,-0.0466058403253555,-0.129127636551857,0.0903871208429337,0.169971972703934,0.0349984019994736,0.415496528148651,0.499724835157394,0.13822115957737,NA,11.7200178833255,NA,3.41605645330529,NA,4.29833091562588,3.52455265375494,NA,3392.99868091514
"Vanuatu","VUT",1992,4.0584415584416,94.6391665612215,15.19676072,"East Asia & Pacific","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40079904732278,4.55007141321992,2.72108229461464,NA,NA
"Samoa","WSM",1992,9.03113792907172,NA,NA,"East Asia & Pacific","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20067837599798,NA,NA,NA,NA
"Yemen, Rep.","YEM",1992,29.4117647058824,46.1503514757612,27.46039162,"Middle East & North Africa","Low income",NA,"Yemen","Yemeni Rial",9180.580078125,9439.888671875,12.954155,2.42893934249878,NA,1.06012976169586,10157.48828125,10666.3994140625,8734.6689453125,8857.3779296875,6931.255859375,NA,NA,NA,31850.6640625,25422.8515625,30766.978515625,143665.546875,NA,NA,NA,NA,NA,0.0340558737516403,48.8422860672618,0.470115423202515,0.513182461261749,0.506072819232941,"Extrapolated","Benchmark","Estimated","Regular",NA,NA,NA,0.741667985916138,0.0574561655521393,0.405114710330963,0.0796740874648094,-0.114754348993301,-0.169158592820168,0.601759731769562,1.37276792526245,0.229106187820435,0.375108331441879,0.489752441644669,1.50830149650574,NA,10.368813510469,NA,0.887454677496936,3.38139475436598,3.83190457686268,3.31274466170936,NA,3886.42421270335
"Zambia","ZMB",1992,165.70652700999,NA,21.26754851,"Sub-Saharan Africa","Lower middle income",NA,"Zambia","Kwacha",10015.5146484375,9762.1943359375,8.451347,2.45982551574707,NA,1.93411886692047,11596.23828125,11910.833984375,10233.0390625,10007.9921875,56725.05078125,0.000825353316031396,0.28802689909935,0.340664684772491,15700.3173828125,16856.443359375,14528.19921875,154608.265625,0.511053085327148,0.668564736843109,0.594524919986725,0.445720881223679,0.00999999977648258,0.0355825871229172,0.172213783333333,0.303519576787949,0.323198974132538,0.330466628074646,"Interpolated","Benchmark","Market-based","Regular","Lower bound",NA,NA,1.00719678401947,0.0314344242215157,0.151501014828682,0.260821998119354,-0.167382583022118,-0.283571571111679,0.31918728351593,1.04859745502472,0.199358820915222,0.479372769594193,0.510822951793671,0.79760068655014,0.896531581878662,9.66143620659783,-0.671281808993795,0.900090418870621,5.11021831418172,NA,3.05718236681041,NA,3968.65317212251
"Zimbabwe","ZWE",1992,NA,63.7124936987817,6.75157042,"Sub-Saharan Africa","Lower middle income",NA,"Zimbabwe","US Dollar",57687.8359375,60167.47265625,10.900502,4.76451730728149,NA,1.87831318378448,56028.02734375,63625.39453125,57671.90625,60956.859375,48897.33984375,0.00108236446976662,1.04522371292114,1.08421552181244,20337.765625,16663.904296875,10952.2109375,39012.91796875,0.585685729980469,0.839773058891296,0.405224323272705,0.533381104469299,0.58894407749176,0.0341932065784931,1,0.170023739337921,0.180914238095284,0.171164780855179,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.5833420753479,0.124635122716427,0.33580020070076,0.0436296090483665,-0.0763539522886276,-0.0110530769452453,0.174877479672432,0.261227935552597,0.161591961979866,0.47058978676796,0.475537210702896,0.136558666825294,1.81563353538513,9.92023481229019,-0.534971930225434,1.56119623234888,NA,4.15438067676534,1.90977513263932,NA,12628.2409687751
"Afghanistan","AFG",1993,NA,NA,NA,"South Asia","Low income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angola","AGO",1993,1378.52760736196,NA,NA,"Sub-Saharan Africa","Lower middle income",NA,"Angola","Kwanza",33135.31640625,33555.55859375,13.075049,7.271164894104,NA,1.18357169628143,11654.8349609375,29244.705078125,33907.76953125,35172.16796875,220804.125,0.0067838435061276,0.250276237726212,0.205295488238335,52167.17578125,31226.330078125,52132.86328125,548182.125,0.354925245046616,0.624376654624939,0.682273745536804,0.284384667873383,0.08561160415411,0.032581340521574,2.66016666666667e-06,0.867764472961426,0.397193729877472,0.382915079593658,"Extrapolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.188491672277451,0.500107645988464,0.142873615026474,0.25642803311348,-0.0647728368639946,-0.0231281220912933,0.679689168930054,0.0853992402553558,1.11589026451111,0.365915447473526,0.498907178640366,0.209801658987999,0.53691577911377,10.8622087596316,-1.03584808901472,1.98391651173617,7.22877125736666,NA,NA,NA,4614.88070789858
"Burundi","BDI",1993,9.67934658067928,36.5429966027968,47.16981169,"Sub-Saharan Africa","Low income",NA,"Burundi","Burundi Franc",4704.7685546875,5312.85888671875,5.798053,2.59037065505981,NA,1.15547549724579,5008.728515625,5376.7705078125,4471.89111328125,4976.07568359375,10585.26953125,0.000268665084149688,0.23557023704052,0.251111537218094,6001.5654296875,5582.61181640625,5759.64599609375,8837.7109375,0.442288964986801,1.46889126300812,1.24423789978027,0.748725056648254,0.00999999977648258,0.0319735035300255,242.78,0.203427717089653,0.217996791005135,0.195908963680267,"Extrapolated","Benchmark","Market-based","Regular","Lower bound",NA,NA,0.871961355209351,0.0739623159170151,0.134600609540939,0.0349120460450649,-0.115436390042305,-1.16618887373041e-16,0.20608514547348,0.41626912355423,0.186212554574013,0.506674826145172,0.496645092964172,0.359254986047745,0.344571977853775,8.69977561912833,-0.815791843578483,0.951800975533883,2.26999439701418,3.59848955642139,3.85375410513217,NA,2051.00334824325
"Benin","BEN",1993,0.440599214931768,55.3817991336605,34.1194608,"Sub-Saharan Africa","Lower middle income",NA,"Benin","CFA Franc BCEAO",7156.4912109375,7512.19482421875,5.521763,1.95281708240509,NA,1.29651892185211,6840.0107421875,7868.423828125,7123.7734375,7365.02978515625,22550.986328125,0.000554410275071859,0.314590722322464,0.331566572189331,8504.455078125,8046.87451171875,9136.0166015625,27111.310546875,0.340516120195389,0.720017194747925,0.767350137233734,0.649636387825012,0.0803042203187943,0.0430368930101395,283.162579500018,0.319180607795715,0.324664413928986,0.314029335975647,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.826745808124542,0.139634594321251,0.101968809962273,0.0508404895663261,-0.143824756145477,0.0246350485831499,0.300604611635208,0.361137300729752,0.469791561365128,0.467050164937973,0.44711896777153,0.225955754518509,0.552373945713043,9.04834543201015,-1.07729281179547,0.669272987705368,-0.819619626431714,4.01425100428014,3.52986791945054,NA,3846.85022058837
"Burkina Faso","BFA",1993,0.553455723541917,29.6250839534616,30.23105157,"Sub-Saharan Africa","Low income",NA,"Burkina Faso","CFA Franc BCEAO",10758.490234375,11019.6552734375,9.552476,4.31875801086426,NA,1.04140055179596,10411.830078125,12015.408203125,10755.814453125,10824.8203125,18901.16796875,0.000450083112809807,0.401989549398422,0.440194129943848,9625.1748046875,9344.9541015625,10137.796875,17386.90625,0.219298377633095,0.74896502494812,0.736936748027802,0.526141703128815,0.136818185448647,0.0357428379356861,283.162579500018,0.322126090526581,0.338014632463455,0.335859835147858,"Extrapolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.8531574010849,0.148138985037804,0.108690410852432,0.0226980615407228,-0.0403612181544304,-0.0923236981034279,0.279173284769058,0.441176980733871,0.659280955791473,0.474264711141586,0.472953975200653,0.429379224777222,1.4465559720993,9.17213732051704,-1.51732202151956,1.46296786343557,-0.591573523633977,3.3886214333234,3.40886959382976,NA,2551.57970085763
"Bangladesh","BGD",1993,3.01481859989799,23.1215830698982,27.32108582,"South Asia","Lower middle income",NA,"Bangladesh","Taka",169665.03125,173082.34375,110.350639,34.0443229675293,2517.23789879648,1.51727735996246,163576.203125,185547.578125,176028.796875,180718.46875,260572.75,NA,NA,NA,170884.3125,193992.03125,203043.671875,352768.78125,NA,NA,NA,NA,NA,0.0477942116558552,39.5672575,0.169414654374123,0.180000603199005,0.17532953619957,"Interpolated","Benchmark","Market-based","Regular",NA,NA,NA,0.747652232646942,0.121577903628349,0.157491609454155,0.0289090573787689,-0.0417198054492474,-0.0139109687879682,0.193484500050545,0.258812665939331,0.0551490038633347,0.431263595819473,0.467628985643387,0.221238911151886,NA,12.0487420714439,NA,3.5276632923377,1.1035396624978,3.14076651334149,3.30765877842231,NA,5084.02954334213
"Bolivia","BOL",1993,8.52787695688003,47.4671256895523,14.64796229,"Latin America & Caribbean","Lower middle income",NA,"Bolivia (Plurinational State of)","Boliviano",19055.216796875,19213.33984375,7.31285,3.18803477287292,NA,2.25837111473083,18232.73828125,20289.90234375,18563.279296875,18410.017578125,35828.8359375,0.000829611381050199,0.387997150421143,0.42185777425766,34104.25390625,32571.744140625,35499.36328125,71662.3515625,0.349887251853943,0.921232521533966,0.886975824832916,0.560881853103638,0.137858718633652,0.0497984886169434,4.26508333333333,0.291689693927765,0.308927446603775,0.311499208211899,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.710307478904724,0.111741542816162,0.280063033103943,0.0869187265634537,-0.160187274217606,-0.0288434606045485,0.348068356513977,0.46170637011528,0.148699760437012,0.505530655384064,0.399087727069855,0.354184806346893,1.14714562892914,10.4371774034751,-1.05014431395629,1.15940466829412,2.1433404391862,3.86003738068897,2.68430123295601,NA,6026.70334942292
"Bhutan","BTN",1993,11.1980165874679,78.7559933474217,28.59046256,"South Asia","Lower middle income",NA,"Bhutan","Ngultrum",1578.7509765625,1683.93017578125,0.532596,0.19683264195919,NA,NA,1189.51110839844,1805.97937011719,1508.50317382812,1614.798828125,6910.39599609375,NA,NA,NA,1572.04260253906,1414.76489257812,1835.65710449219,7944.052734375,NA,NA,NA,NA,NA,0.0449064821004868,30.4932916666667,0.134499594569206,0.14640848338604,0.136771038174629,"Extrapolated","Benchmark","Market-based","Regular",NA,NA,NA,0.455830752849579,0.381761640310287,0.280800372362137,0.0870843157172203,-0.121347963809967,-0.0841291323304176,0.165808960795403,0.169387400150299,0.0836742669343948,0.468059659004211,0.46334034204483,0.142507374286652,NA,7.36013107347375,NA,-1.62540144450406,2.41573667221404,4.36635438080883,3.35307318528694,NA,8555.13678534266
"Central African Republic","CAF",1993,-2.91535849298335,39.9886220219109,NA,"Sub-Saharan Africa","Low income",NA,"Central African Republic","CFA Franc BEAC",3100.796875,3145.84814453125,3.046149,1.19863677024841,NA,1.29512250423431,2888.24609375,3257.34692382812,3023.55029296875,3035.94262695312,8456.8740234375,0.000189147714991122,0.378492504358292,0.400626301765442,3717.544921875,4361.5205078125,4971.34619140625,25070.62890625,0.894894003868103,1.07551038265228,1.19151341915131,0.231892436742783,0.220519512891769,0.0405929610133171,283.162579500018,0.44616112112999,0.442517966032028,0.44071164727211,"Extrapolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.733605444431305,0.121577031910419,0.217745289206505,0.0617656856775284,-0.0961067527532578,-0.0385866239666939,0.440377444028854,0.414010018110275,0.465646982192993,0.488964349031448,0.491888046264648,0.414352089166641,2.05338215827942,8.22081876215505,-0.111049999153125,0.181184886235684,NA,3.68859496419829,NA,NA,2624.52164209787
"Cote d'Ivoire","CIV",1993,2.16471453976754,55.3485218490843,28.21520627,"Sub-Saharan Africa","Lower middle income",NA,"Côte d'Ivoire","CFA Franc BCEAO",32397.458984375,30672.939453125,13.271643,4.35552644729614,NA,1.31986320018768,29994.755859375,31867.7109375,32193.93359375,30968.138671875,72897.1484375,0.00148118985816836,0.55597710609436,0.564422607421875,35445.171875,25999.451171875,28343.080078125,89255.2890625,0.417166888713837,0.743630468845367,0.588103890419006,0.60426539182663,0.122024059295654,0.0401925034821033,283.162579500018,0.337203294038773,0.346419423818588,0.360131531953812,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.811887323856354,0.0604800917208195,0.156680926680565,0.162662044167519,-0.0901964828372002,-0.101513937115669,0.307748287916183,0.494012445211411,0.489832937717438,0.49991711974144,0.455782324075699,0.338373899459839,1.1260826587677,10.4757423273393,-0.874268924504081,1.47144548641912,0.772288500459807,4.01364995327111,3.33986106204474,NA,7042.30357094178
"Cameroon","CMR",1993,-3.20655456915868,26.1588429586065,18.23672719,"Sub-Saharan Africa","Lower middle income",NA,"Cameroon","CFA Franc BEAC",30860.16796875,30932.53125,12.86409,5.02065229415894,NA,1.58578324317932,27345.087890625,31186.251953125,30829.87890625,30926.822265625,70838.28125,0.0017154214438051,0.45219361782074,0.449846208095551,32277.01171875,29302.357421875,32922.18359375,87253.265625,0.37777778506279,0.918671548366547,0.911280751228333,0.52365106344223,0.104939453303814,0.0433285720646381,283.162579500018,0.40704545378685,0.430425226688385,0.429075956344604,"Interpolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.765010178089142,0.124201722443104,0.119176648557186,0.119288608431816,-0.0512934848666191,-0.0763836354017258,0.410891383886337,0.596864700317383,0.382357895374298,0.432289779186249,0.463074684143066,0.49722346663475,1.3925940990448,10.3821105443301,-0.973449126430248,1.61355986433777,NA,3.26418729619978,2.90343753817382,NA,6161.05825252769
"Congo, Dem. Rep.","COD",1993,1986.90476190476,NA,NA,"Sub-Saharan Africa","Low income",NA,"D.R. of the Congo","Franc Congolais",43422.73828125,42911.03515625,38.815834,13.1693429946899,NA,1.42676103115082,39937.3515625,41975.0703125,42931.93359375,42064,236937.71875,NA,NA,NA,42438.765625,40121.18359375,37065.95703125,159907.34375,NA,NA,NA,NA,NA,0.0214661713689566,4.81430011265299e-05,0.213168010115623,0.206507205963135,0.210768207907677,"Extrapolated","Benchmark","Estimated","Regular",NA,NA,NA,0.531866133213043,0.0484433323144913,0.417576462030411,0.0306958574801683,-0.0123358154669404,-0.0162459909915924,0.319439142942429,0.0759617760777473,0.0778107419610023,0.465843379497528,0.500797808170319,0.0522567220032215,NA,10.6558175071259,NA,2.57789162800284,7.59433331080661,NA,NA,NA,3258.40364045134
"Congo, Rep.","COG",1993,4.92366412213743,74.1761942770688,11.24851993,"Sub-Saharan Africa","Lower middle income",NA,"Congo","CFA Franc BEAC",5127.67138671875,6164.296875,2.559873,0.811901330947876,NA,1.85126388072968,5384.60693359375,6213.75927734375,5058.16455078125,5511.0859375,15081.5810546875,NA,NA,NA,11422.462890625,9171.10546875,11408.837890625,45274.28125,NA,NA,NA,NA,NA,0.0502359680831432,283.162579500018,0.541340053081512,0.553608417510986,0.508110821247101,"Interpolated","Benchmark","Market-based","Regular",NA,NA,NA,0.458070278167725,0.150451749563217,0.518979787826538,0.543377757072449,-0.52712607383728,-0.143753528594971,0.78488165140152,0.633280634880066,0.326381385326385,0.388798326253891,0.482437342405319,0.453527867794037,NA,9.34333712463591,NA,-0.208376459814826,1.59405299359463,4.30644326685035,2.42023655821764,NA,7592.42119704783
"Comoros","COM",1993,NA,35.7569519175283,29.37584803,"Sub-Saharan Africa","Lower middle income",NA,"Comoros","Comoro Franc",1576.74438476562,1640.51318359375,0.449274,0.098647303879261,NA,NA,1387.11987304688,1830.09594726562,1554.32214355469,1579.11193847656,11929.9775390625,NA,NA,NA,1518.71325683594,1323.41369628906,1571.53515625,9671.1533203125,NA,NA,NA,NA,NA,0.0282267145812511,283.160179996784,0.389753580093384,0.35334375500679,0.347796767950058,"Extrapolated","Benchmark","Market-based","Regular",NA,NA,NA,0.639068365097046,0.280522286891937,0.23934930562973,0.127333968877792,-0.2862748503685,8.82696326698351e-07,0.427208065986633,0.239331260323524,0.28974923491478,0.545439481735229,0.458163529634476,0.258455634117126,NA,7.32561871376637,NA,-2.3162043770516,NA,3.57674470946683,3.380172841154,NA,16630.0863691282
"Cabo Verde","CPV",1993,5.78839590443697,60.3064320023898,10.13642607,"Sub-Saharan Africa","Lower middle income",NA,"Cabo Verde","Cabo Verde Escudo",888.324035644531,930.640686035156,0.366053,0.119134716689587,NA,NA,743.390075683594,1187.88269042969,923.594177246094,909.314758300781,4779.2431640625,9.7944081062451e-05,NA,NA,1110.5634765625,1010.43481445312,1297.29113769531,4798.35546875,0.265429705381393,NA,NA,0.563786149024963,0.0534578710794449,0.0393285267055035,80.4265973625,0.482721358537674,0.445190042257309,0.452181041240692,"Extrapolated","Benchmark","Market-based","Regular","Regular",NA,NA,0.625959277153015,0.488821536302567,0.191568493843079,0.218207523226738,-0.344432473182678,-0.18012435734272,0.484488219022751,0.382420837879181,0.476948142051697,0.541349291801453,0.482156276702881,0.402090907096863,0.692067682743073,7.01262280204533,-1.32640523651469,-2.12750035316033,1.7558552073348,4.09943876475095,2.31613547745503,NA,7811.66658968101
